tanggal,code,hrg
2024-01-07,malangkab,14800
2024-01-07,mojokertokab,14162
2024-01-07,nganjukkab,13333
2024-01-07,ngawikab,15000
2024-01-07,pacitankab,15000
2024-01-07,pamekasankab,12900
2024-01-07,pasuruankab,12333
2024-01-07,ponorogokab,15000
2024-01-07,probolinggokab,15000
2024-01-07,sampangkab,0
2024-01-07,sidoarjokab,0
2024-01-07,situbondokab,13500
2024-01-07,sumenepkab,0
2024-01-07,trenggalekkab,12250
2024-01-07,tubankab,0
2024-01-07,tulungagungkab,11400
2024-01-07,batukota,11500
2024-01-07,blitarkota,16000
2024-01-07,madiunkota,13666
2024-01-07,mojokertokota,14000
2024-01-07,pasuruankota,10500
2024-01-07,probolinggokota,0
2024-01-08,surabayakota,15000
2024-01-08,malangkota,0
2024-01-08,kedirikota,18000
2024-01-08,jemberkab,0
2024-01-08,bangkalankab,0
2024-01-08,banyuwangikab,12000
2024-01-08,blitarkab,13000
2024-01-08,bojonegorokab,13500
2024-01-08,bondowosokab,0
2024-01-08,gresikkab,11500
2024-01-08,jombangkab,12833
2024-01-08,kedirikab,15000
2024-01-08,lamongankab,13625
2024-01-08,lumajangkab,14500
2024-01-08,madiunkab,15500
2024-01-08,magetankab,15200
2024-01-08,malangkab,14600
2024-01-08,mojokertokab,14162
2024-01-08,nganjukkab,13333
2024-01-08,ngawikab,15000
2024-01-08,pacitankab,15333
2024-01-08,pamekasankab,12900
2024-01-08,pasuruankab,12333
2024-01-08,ponorogokab,15000
2024-01-08,probolinggokab,15000
2024-01-08,sampangkab,0
2024-01-08,sidoarjokab,0
2024-01-08,situbondokab,13500
2024-01-08,sumenepkab,0
2024-01-08,trenggalekkab,12250
2024-01-08,tubankab,0
2024-01-08,tulungagungkab,11400
2024-01-08,batukota,11375
2024-01-08,blitarkota,16000
2024-01-08,madiunkota,13666
2024-01-08,mojokertokota,13500
2024-01-08,pasuruankota,10500
2024-01-08,probolinggokota,0
2024-01-09,surabayakota,15000
2024-01-09,malangkota,0
2024-01-09,kedirikota,18000
2024-01-09,jemberkab,0
2024-01-09,bangkalankab,0
2024-01-09,banyuwangikab,12000
2024-01-09,blitarkab,13000
2024-01-09,bojonegorokab,13500
2024-01-09,bondowosokab,0
2024-01-09,gresikkab,11500
2024-01-09,jombangkab,12833
2024-01-09,kedirikab,15000
2024-01-09,lamongankab,13625
2024-01-09,lumajangkab,14500
2024-01-09,madiunkab,15500
2024-01-09,magetankab,15200
2024-01-09,malangkab,14800
2024-01-09,mojokertokab,14162
2024-01-09,nganjukkab,13333
2024-01-09,ngawikab,15000
2024-01-09,pacitankab,15333
2024-01-09,pamekasankab,12900
2024-01-09,pasuruankab,12333
2024-01-09,ponorogokab,15000
2024-01-09,probolinggokab,15000
2024-01-09,sampangkab,0
2024-01-09,sidoarjokab,0
2024-01-09,situbondokab,13500
2024-01-09,sumenepkab,0
2024-01-09,trenggalekkab,12250
2024-01-09,tubankab,0
2024-01-09,tulungagungkab,11400
