tanggal,code,hrg
2024-01-09,bangkalankab,15666
2024-01-09,banyuwangikab,15100
2024-01-09,blitarkab,16500
2024-01-09,bojonegorokab,17500
2024-01-09,bondowosokab,16375
2024-01-09,gresikkab,23666
2024-01-09,jombangkab,16666
2024-01-09,kedirikab,17166
2024-01-09,lamongankab,19500
2024-01-09,lumajangkab,18666
2024-01-09,madiunkab,19000
2024-01-09,magetankab,18666
2024-01-09,malangkab,18000
2024-01-09,mojokertokab,15750
2024-01-09,nganjukkab,17333
2024-01-09,ngawikab,20000
2024-01-09,pacitankab,13000
2024-01-09,pamekasankab,11500
2024-01-09,pasuruankab,19166
2024-01-09,ponorogokab,15000
2024-01-09,probolinggokab,7333
2024-01-09,sampangkab,21000
2024-01-09,sidoarjokab,20000
2024-01-09,situbondokab,12000
2024-01-09,sumenepkab,20000
2024-01-09,trenggalekkab,13500
2024-01-09,tubankab,12000
2024-01-09,tulungagungkab,11666
2024-01-09,batukota,17250
2024-01-09,blitarkota,18000
2024-01-09,madiunkota,20000
2024-01-09,mojokertokota,22000
2024-01-09,pasuruankota,18550
2024-01-09,probolinggokota,20333
2024-01-10,surabayakota,13166
2024-01-10,malangkota,15500
2024-01-10,kedirikota,19333
2024-01-10,jemberkab,18800
2024-01-10,bangkalankab,15666
2024-01-10,banyuwangikab,15700
2024-01-10,blitarkab,16500
2024-01-10,bojonegorokab,17500
2024-01-10,bondowosokab,15875
2024-01-10,gresikkab,22666
2024-01-10,jombangkab,16000
2024-01-10,kedirikab,18666
2024-01-10,lamongankab,20500
2024-01-10,lumajangkab,19000
2024-01-10,madiunkab,18000
2024-01-10,magetankab,18666
2024-01-10,malangkab,18800
2024-01-10,mojokertokab,15750
2024-01-10,nganjukkab,17000
2024-01-10,ngawikab,20000
2024-01-10,pacitankab,13000
2024-01-10,pamekasankab,14000
2024-01-10,pasuruankab,19000
2024-01-10,ponorogokab,15000
2024-01-10,probolinggokab,11666
2024-01-10,sampangkab,21000
2024-01-10,sidoarjokab,20000
2024-01-10,situbondokab,12666
2024-01-10,sumenepkab,20000
2024-01-10,trenggalekkab,13500
2024-01-10,tubankab,12000
2024-01-10,tulungagungkab,11666
2024-01-10,batukota,17250
2024-01-10,blitarkota,18000
2024-01-10,madiunkota,19333
2024-01-10,mojokertokota,22000
2024-01-10,pasuruankota,20000
2024-01-10,probolinggokota,19333
2024-01-11,surabayakota,13166
2024-01-11,malangkota,15500
2024-01-11,kedirikota,19000
2024-01-11,jemberkab,18800
2024-01-11,bangkalankab,15666
2024-01-11,banyuwangikab,15800
2024-01-11,blitarkab,14500
2024-01-11,bojonegorokab,17500
2024-01-11,bondowosokab,16500
2024-01-11,gresikkab,22666
2024-01-11,jombangkab,15666
2024-01-11,kedirikab,18666
2024-01-11,lamongankab,20250
2024-01-11,lumajangkab,18666
2024-01-11,madiunkab,18250
2024-01-11,magetankab,18666
2024-01-11,malangkab,18600
2024-01-11,mojokertokab,15750
2024-01-11,nganjukkab,17333
2024-01-11,ngawikab,20000
2024-01-11,pacitankab,13000
2024-01-11,pamekasankab,15000
2024-01-11,pasuruankab,19000
2024-01-11,ponorogokab,15000
2024-01-11,probolinggokab,11666
2024-01-11,sampangkab,21000
2024-01-11,sidoarjokab,20000
2024-01-11,situbondokab,13666
2024-01-11,sumenepkab,20000
2024-01-11,trenggalekkab,13500
2024-01-11,tubankab,12000
2024-01-11,tulungagungkab,11666
2024-01-11,batukota,17750
2024-01-11,blitarkota,18000
2024-01-11,madiunkota,19333
2024-01-11,mojokertokota,21000
2024-01-11,pasuruankota,19350
2024-01-11,probolinggokota,19333
2024-01-12,surabayakota,13166
2024-01-12,malangkota,15500
2024-01-12,kedirikota,19000
2024-01-12,jemberkab,18400
2024-01-12,bangkalankab,15666
2024-01-12,banyuwangikab,15800
2024-01-12,blitarkab,13000
2024-01-12,bojonegorokab,17500
2024-01-12,bondowosokab,16500
2024-01-12,gresikkab,22666
2024-01-12,jombangkab,15666
2024-01-12,kedirikab,18666
2024-01-12,lamongankab,20250
2024-01-12,lumajangkab,18666
2024-01-12,madiunkab,18000
2024-01-12,magetankab,18666
2024-01-12,malangkab,18600
2024-01-12,mojokertokab,15750
2024-01-12,nganjukkab,17333
2024-01-12,ngawikab,20000
2024-01-12,pacitankab,20000
2024-01-12,pamekasankab,15000
2024-01-12,pasuruankab,18666
2024-01-12,ponorogokab,18500
2024-01-12,probolinggokab,11666
2024-01-12,sampangkab,21000
2024-01-12,sidoarjokab,21000
2024-01-12,situbondokab,14000
2024-01-12,sumenepkab,20000
2024-01-12,trenggalekkab,13000
2024-01-12,tubankab,12000
2024-01-12,tulungagungkab,11666
2024-01-12,batukota,18250
2024-01-12,blitarkota,18000
2024-01-12,madiunkota,20000
2024-01-12,mojokertokota,21000
2024-01-12,pasuruankota,21300
2024-01-12,probolinggokota,19333
2024-01-13,surabayakota,13166
2024-01-13,malangkota,15500
2024-01-13,kedirikota,19000
2024-01-13,jemberkab,18000
2024-01-13,bangkalankab,15666
2024-01-13,banyuwangikab,16600
2024-01-13,blitarkab,13000
2024-01-13,bojonegorokab,17500
2024-01-13,bondowosokab,16500
2024-01-13,gresikkab,22666
2024-01-13,jombangkab,15666
2024-01-13,kedirikab,19333
2024-01-13,lamongankab,20250
2024-01-13,lumajangkab,18666
2024-01-13,madiunkab,18000
2024-01-13,magetankab,18666
2024-01-13,malangkab,18600
2024-01-13,mojokertokab,15750
2024-01-13,nganjukkab,17333
2024-01-13,ngawikab,20000
2024-01-13,pacitankab,20000
2024-01-13,pamekasankab,15000
2024-01-13,pasuruankab,18666
2024-01-13,ponorogokab,18500
2024-01-13,probolinggokab,11666
2024-01-13,sampangkab,21000
2024-01-13,sidoarjokab,21000
2024-01-13,situbondokab,13666
2024-01-13,sumenepkab,20000
2024-01-13,trenggalekkab,13000
2024-01-13,tubankab,12000
2024-01-13,tulungagungkab,11666
2024-01-13,batukota,18250
2024-01-13,blitarkota,17000
2024-01-13,madiunkota,20000
2024-01-13,mojokertokota,22000
2024-01-13,pasuruankota,20400
2024-01-13,probolinggokota,19000
2024-01-14,surabayakota,13166
2024-01-14,malangkota,15500
2024-01-14,kedirikota,19000
2024-01-14,jemberkab,18000
2024-01-14,bangkalankab,15666
2024-01-14,banyuwangikab,16800
2024-01-14,blitarkab,13000
2024-01-14,bojonegorokab,17500
2024-01-14,bondowosokab,16375
2024-01-14,gresikkab,22666
2024-01-14,jombangkab,15666
2024-01-14,kedirikab,19333
2024-01-14,lamongankab,20250
2024-01-14,lumajangkab,18666
2024-01-14,madiunkab,18000
2024-01-14,magetankab,18666
2024-01-14,malangkab,18200
2024-01-14,mojokertokab,15750
