tanggal,code,hrg
2024-01-10,sampangkab,37500
2024-01-10,sidoarjokab,35000
2024-01-10,situbondokab,35666
2024-01-10,sumenepkab,33000
2024-01-10,trenggalekkab,35000
2024-01-10,tubankab,31666
2024-01-10,tulungagungkab,34333
2024-01-10,batukota,33750
2024-01-10,blitarkota,35500
2024-01-10,madiunkota,35000
2024-01-10,mojokertokota,31000
2024-01-10,pasuruankota,35400
2024-01-10,probolinggokota,32666
2024-01-11,surabayakota,29000
2024-01-11,malangkota,32833
2024-01-11,kedirikota,34000
2024-01-11,jemberkab,38400
2024-01-11,bangkalankab,31333
2024-01-11,banyuwangikab,35600
2024-01-11,blitarkab,35500
2024-01-11,bojonegorokab,32500
2024-01-11,bondowosokab,37250
2024-01-11,gresikkab,35000
2024-01-11,jombangkab,26000
2024-01-11,kedirikab,32666
2024-01-11,lamongankab,34000
2024-01-11,lumajangkab,31333
2024-01-11,madiunkab,32750
2024-01-11,magetankab,34666
2024-01-11,malangkab,34600
2024-01-11,mojokertokab,25500
2024-01-11,nganjukkab,27333
2024-01-11,ngawikab,35000
2024-01-11,pacitankab,28000
2024-01-11,pamekasankab,34000
2024-01-11,pasuruankab,35666
2024-01-11,ponorogokab,34500
2024-01-11,probolinggokab,35333
2024-01-11,sampangkab,37500
2024-01-11,sidoarjokab,35000
2024-01-11,situbondokab,35000
2024-01-11,sumenepkab,34500
2024-01-11,trenggalekkab,35000
2024-01-11,tubankab,32666
2024-01-11,tulungagungkab,34333
2024-01-11,batukota,35500
2024-01-11,blitarkota,35000
2024-01-11,madiunkota,35000
2024-01-11,mojokertokota,32000
2024-01-11,pasuruankota,34500
2024-01-11,probolinggokota,32666
2024-01-12,surabayakota,29333
2024-01-12,malangkota,33333
2024-01-12,kedirikota,34666
2024-01-12,jemberkab,38400
2024-01-12,bangkalankab,29333
2024-01-12,banyuwangikab,35600
2024-01-12,blitarkab,31500
2024-01-12,bojonegorokab,32500
2024-01-12,bondowosokab,37000
2024-01-12,gresikkab,35000
2024-01-12,jombangkab,26000
2024-01-12,kedirikab,31333
2024-01-12,lamongankab,34000
2024-01-12,lumajangkab,31333
2024-01-12,madiunkab,32250
2024-01-12,magetankab,34666
2024-01-12,malangkab,34600
2024-01-12,mojokertokab,25500
2024-01-12,nganjukkab,27333
2024-01-12,ngawikab,35000
2024-01-12,pacitankab,28000
2024-01-12,pamekasankab,34000
2024-01-12,pasuruankab,35000
2024-01-12,ponorogokab,34500
2024-01-12,probolinggokab,35333
2024-01-12,sampangkab,37500
2024-01-12,sidoarjokab,32500
2024-01-12,situbondokab,35666
2024-01-12,sumenepkab,34500
2024-01-12,trenggalekkab,35500
2024-01-12,tubankab,32333
2024-01-12,tulungagungkab,34333
2024-01-12,batukota,35500
2024-01-12,blitarkota,34500
2024-01-12,madiunkota,32666
2024-01-12,mojokertokota,33000
2024-01-12,pasuruankota,34850
2024-01-12,probolinggokota,34333
2024-01-13,surabayakota,28666
2024-01-13,malangkota,33333
2024-01-13,kedirikota,28333
2024-01-13,jemberkab,38400
2024-01-13,bangkalankab,29333
2024-01-13,banyuwangikab,35600
2024-01-13,blitarkab,31500
2024-01-13,bojonegorokab,32500
2024-01-13,bondowosokab,37000
2024-01-13,gresikkab,35000
2024-01-13,jombangkab,26000
2024-01-13,kedirikab,31333
2024-01-13,lamongankab,34000
2024-01-13,lumajangkab,31333
2024-01-13,madiunkab,32250
2024-01-13,magetankab,34666
2024-01-13,malangkab,34400
2024-01-13,mojokertokab,25500
2024-01-13,nganjukkab,27333
2024-01-13,ngawikab,35000
2024-01-13,pacitankab,28000
2024-01-13,pamekasankab,34000
2024-01-13,pasuruankab,34333
2024-01-13,ponorogokab,34500
2024-01-13,probolinggokab,35333
2024-01-13,sampangkab,35000
2024-01-13,sidoarjokab,31500
2024-01-13,situbondokab,35000
2024-01-13,sumenepkab,34500
2024-01-13,trenggalekkab,35500
2024-01-13,tubankab,32333
2024-01-13,tulungagungkab,34333
2024-01-13,batukota,35500
2024-01-13,blitarkota,28500
2024-01-13,madiunkota,32333
2024-01-13,mojokertokota,33000
2024-01-13,pasuruankota,34500
2024-01-13,probolinggokota,31666
2024-01-14,surabayakota,27833
2024-01-14,malangkota,33333
2024-01-14,kedirikota,28333
2024-01-14,jemberkab,38400
2024-01-14,bangkalankab,29333
2024-01-14,banyuwangikab,35600
2024-01-14,blitarkab,31500
2024-01-14,bojonegorokab,32500
2024-01-14,bondowosokab,37375
2024-01-14,gresikkab,35000
2024-01-14,jombangkab,26000
2024-01-14,kedirikab,29666
2024-01-14,lamongankab,34000
2024-01-14,lumajangkab,31333
2024-01-14,madiunkab,32250
2024-01-14,magetankab,34666
2024-01-14,malangkab,34400
2024-01-14,mojokertokab,25500
2024-01-14,nganjukkab,27333
2024-01-14,ngawikab,35000
2024-01-14,pacitankab,28000
2024-01-14,pamekasankab,34000
2024-01-14,pasuruankab,34333
2024-01-14,ponorogokab,34500
2024-01-14,probolinggokab,35333
2024-01-14,sampangkab,35000
2024-01-14,sidoarjokab,31500
2024-01-14,situbondokab,34666
2024-01-14,sumenepkab,34500
