tanggal,code,hrg
2024-06-12,magetankab,35333
2024-06-12,malangkab,34400
2024-06-12,mojokertokab,28450
2024-06-12,nganjukkab,27333
2024-06-12,ngawikab,35333
2024-06-12,pacitankab,32000
2024-06-12,pamekasankab,45000
2024-06-12,pasuruankab,38000
2024-06-12,ponorogokab,36000
2024-06-12,probolinggokab,31666
2024-06-12,sampangkab,35000
2024-06-12,sidoarjokab,37500
2024-06-12,situbondokab,35333
2024-06-12,sumenepkab,41000
2024-06-12,trenggalekkab,34500
2024-06-12,tubankab,35000
2024-06-12,tulungagungkab,36000
2024-06-12,batukota,42500
2024-06-12,blitarkota,38000
2024-06-12,madiunkota,40000
2024-06-12,mojokertokota,36000
2024-06-12,pasuruankota,39400
2024-06-12,probolinggokota,41666
2024-06-13,surabayakota,34000
2024-06-13,malangkota,44833
2024-06-13,kedirikota,32333
2024-06-13,jemberkab,36000
2024-06-13,bangkalankab,42000
2024-06-13,banyuwangikab,35600
2024-06-13,blitarkab,32500
2024-06-13,bojonegorokab,35000
2024-06-13,bondowosokab,39750
2024-06-13,gresikkab,40000
2024-06-13,jombangkab,30666
2024-06-13,kedirikab,35000
2024-06-13,lamongankab,35000
2024-06-13,lumajangkab,36000
2024-06-13,madiunkab,33500
2024-06-13,magetankab,33666
2024-06-13,malangkab,33600
2024-06-13,mojokertokab,28450
2024-06-13,nganjukkab,27333
2024-06-13,ngawikab,35333
2024-06-13,pacitankab,31333
2024-06-13,pamekasankab,45000
2024-06-13,pasuruankab,36333
2024-06-13,ponorogokab,36000
2024-06-13,probolinggokab,33333
2024-06-13,sampangkab,35000
2024-06-13,sidoarjokab,37500
2024-06-13,situbondokab,34333
2024-06-13,sumenepkab,40000
2024-06-13,trenggalekkab,36000
2024-06-13,tubankab,35000
2024-06-13,tulungagungkab,35666
2024-06-13,batukota,42500
2024-06-13,blitarkota,35500
2024-06-13,madiunkota,40000
2024-06-13,mojokertokota,36000
2024-06-13,pasuruankota,39400
2024-06-13,probolinggokota,40000
2024-06-14,surabayakota,34333
2024-06-14,malangkota,44333
2024-06-14,kedirikota,36000
2024-06-14,jemberkab,37200
2024-06-14,bangkalankab,40666
2024-06-14,banyuwangikab,35600
2024-06-14,blitarkab,32500
2024-06-14,bojonegorokab,35000
2024-06-14,bondowosokab,39875
2024-06-14,gresikkab,40000
2024-06-14,jombangkab,30666
2024-06-14,kedirikab,35000
2024-06-14,lamongankab,35000
2024-06-14,lumajangkab,34333
2024-06-14,madiunkab,33500
2024-06-14,magetankab,33666
2024-06-14,malangkab,34200
2024-06-14,mojokertokab,28450
2024-06-14,nganjukkab,27333
2024-06-14,ngawikab,35333
2024-06-14,pacitankab,32000
2024-06-14,pamekasankab,45000
2024-06-14,pasuruankab,36333
2024-06-14,ponorogokab,36000
2024-06-14,probolinggokab,33333
2024-06-14,sampangkab,37500
2024-06-14,sidoarjokab,37500
2024-06-14,situbondokab,34333
2024-06-14,sumenepkab,40000
2024-06-14,trenggalekkab,35500
2024-06-14,tubankab,35000
2024-06-14,tulungagungkab,35666
2024-06-14,batukota,42500
2024-06-14,blitarkota,35500
2024-06-14,madiunkota,38333
2024-06-14,mojokertokota,36000
2024-06-14,pasuruankota,39400
2024-06-14,probolinggokota,41666
2024-06-15,surabayakota,36500
2024-06-15,malangkota,44500
2024-06-15,kedirikota,0
2024-06-15,jemberkab,37250
2024-06-15,bangkalankab,40666
2024-06-15,banyuwangikab,35800
2024-06-15,blitarkab,0
2024-06-15,bojonegorokab,35000
2024-06-15,bondowosokab,0
2024-06-15,gresikkab,40000
2024-06-15,jombangkab,30666
2024-06-15,kedirikab,35000
2024-06-15,lamongankab,0
2024-06-15,lumajangkab,36000
2024-06-15,madiunkab,0
