tanggal,code,hrg
2024-06-08,bangkalankab,22333
2024-06-08,banyuwangikab,32400
2024-06-08,blitarkab,27500
2024-06-08,bojonegorokab,27500
2024-06-08,bondowosokab,32750
2024-06-08,gresikkab,36666
2024-06-08,jombangkab,32333
2024-06-08,kedirikab,36000
2024-06-08,lamongankab,28250
2024-06-08,lumajangkab,25000
2024-06-08,madiunkab,31500
2024-06-08,magetankab,33000
2024-06-08,malangkab,29400
2024-06-08,mojokertokab,26875
2024-06-08,nganjukkab,30000
2024-06-08,ngawikab,31666
2024-06-08,pacitankab,25000
2024-06-08,pamekasankab,24000
2024-06-08,pasuruankab,31166
2024-06-08,ponorogokab,30500
2024-06-08,probolinggokab,25000
2024-06-08,sampangkab,31000
2024-06-08,sidoarjokab,29504
2024-06-08,situbondokab,21333
2024-06-08,sumenepkab,33500
2024-06-08,trenggalekkab,30000
2024-06-08,tubankab,30000
2024-06-08,tulungagungkab,31333
2024-06-08,batukota,28750
2024-06-08,blitarkota,32000
2024-06-08,madiunkota,34333
2024-06-08,mojokertokota,32000
2024-06-08,pasuruankota,33150
2024-06-08,probolinggokota,35000
2024-06-09,surabayakota,30500
2024-06-09,malangkota,30833
2024-06-09,kedirikota,34333
2024-06-09,jemberkab,32400
2024-06-09,bangkalankab,22333
2024-06-09,banyuwangikab,31800
2024-06-09,blitarkab,27500
2024-06-09,bojonegorokab,27500
2024-06-09,bondowosokab,32750
2024-06-09,gresikkab,36666
2024-06-09,jombangkab,32333
2024-06-09,kedirikab,37666
2024-06-09,lamongankab,28250
2024-06-09,lumajangkab,24000
2024-06-09,madiunkab,33750
2024-06-09,magetankab,33000
2024-06-09,malangkab,29400
2024-06-09,mojokertokab,29375
2024-06-09,nganjukkab,36666
2024-06-09,ngawikab,32000
2024-06-09,pacitankab,26666
2024-06-09,pamekasankab,24000
2024-06-09,pasuruankab,33333
2024-06-09,ponorogokab,30500
2024-06-09,probolinggokab,25000
2024-06-09,sampangkab,31000
2024-06-09,sidoarjokab,32000
2024-06-09,situbondokab,29333
2024-06-09,sumenepkab,33500
2024-06-09,trenggalekkab,30000
2024-06-09,tubankab,30000
2024-06-09,tulungagungkab,32666
2024-06-09,batukota,28750
2024-06-09,blitarkota,33000
2024-06-09,madiunkota,34333
2024-06-09,mojokertokota,33000
2024-06-09,pasuruankota,33150
2024-06-09,probolinggokota,36666
2024-06-10,surabayakota,32500
2024-06-10,malangkota,31500
2024-06-10,kedirikota,36666
2024-06-10,jemberkab,33600
2024-06-10,bangkalankab,22333
2024-06-10,banyuwangikab,35000
2024-06-10,blitarkab,30000
2024-06-10,bojonegorokab,32500
2024-06-10,bondowosokab,35250
2024-06-10,gresikkab,37666
2024-06-10,jombangkab,35000
2024-06-10,kedirikab,36000
2024-06-10,lamongankab,28750
2024-06-10,lumajangkab,24000
2024-06-10,madiunkab,35000
2024-06-10,magetankab,39333
2024-06-10,malangkab,31000
2024-06-10,mojokertokab,32375
2024-06-10,nganjukkab,36666
2024-06-10,ngawikab,35000
2024-06-10,pacitankab,35000
2024-06-10,pamekasankab,36000
2024-06-10,pasuruankab,33066
2024-06-10,ponorogokab,30500
2024-06-10,probolinggokab,28666
2024-06-10,sampangkab,33500
2024-06-10,sidoarjokab,33000
2024-06-10,situbondokab,29333
2024-06-10,sumenepkab,36500
2024-06-10,trenggalekkab,34500
2024-06-10,tubankab,30666
2024-06-10,tulungagungkab,32333
