no,tanggal,hrg
150,2023-05-31,7630.5526315789475
151,2023-06-01,7645.5526315789475
152,2023-06-02,7644.4473684210525
153,2023-06-03,7645.026315789473
154,2023-06-04,7661.236842105263
155,2023-06-05,7615.1578947368425
156,2023-06-06,7652.105263157895
157,2023-06-07,7677.868421052632
158,2023-06-08,7683.368421052632
159,2023-06-09,7680.394736842105
160,2023-06-10,7661.210526315789
161,2023-06-11,7641.684210526316
162,2023-06-12,7616.5
163,2023-06-13,7643.789473684211
164,2023-06-14,7625.263157894737
165,2023-06-15,7605.526315789473
166,2023-06-16,7641.710526315789
167,2023-06-17,7648.263157894737
168,2023-06-18,7647.8421052631575
169,2023-06-19,7616.263157894737
170,2023-06-20,7634.3421052631575
171,2023-06-21,7608.605263157895
172,2023-06-22,7592.1578947368425
173,2023-06-23,7574.026315789473
174,2023-06-24,7563.631578947368
175,2023-06-25,7572.421052631579
176,2023-06-26,7597.6578947368425
177,2023-06-27,7588.684210526316
178,2023-06-28,7606.0
179,2023-06-29,7604.026315789473
180,2023-06-30,7609.5
181,2023-07-01,7631.0
182,2023-07-02,7620.4473684210525
183,2023-07-03,7655.078947368421
184,2023-07-04,7622.421052631579
185,2023-07-05,7569.763157894737
186,2023-07-06,7602.894736842105
187,2023-07-07,7563.763157894737
188,2023-07-08,7550.0526315789475
189,2023-07-09,7537.526315789473
190,2023-07-10,7524.8421052631575
191,2023-07-11,7494.6578947368425
192,2023-07-12,7497.8421052631575
193,2023-07-13,7519.315789473684
194,2023-07-14,7508.3421052631575
195,2023-07-15,7455.1578947368425
196,2023-07-16,7441.5
197,2023-07-17,7365.631578947368
198,2023-07-18,7311.236842105263
199,2023-07-19,7296.5526315789475
200,2023-07-20,7247.6578947368425
201,2023-07-21,7225.526315789473
202,2023-07-22,7207.526315789473
203,2023-07-23,7220.0
204,2023-07-24,7124.605263157895
205,2023-07-25,7151.815789473684
206,2023-07-26,7115.394736842105
207,2023-07-27,7143.236842105263
208,2023-07-28,7125.473684210527
209,2023-07-29,7122.0
210,2023-07-30,7107.736842105263
211,2023-07-31,7052.473684210527
212,2023-08-01,7022.631578947368
213,2023-08-02,7038.368421052632
214,2023-08-03,7034.684210526316
215,2023-08-04,7043.894736842105
216,2023-08-05,7034.921052631579
217,2023-08-06,7033.184210526316
218,2023-08-07,7030.131578947368
219,2023-08-08,7017.631578947368
220,2023-08-09,7043.973684210527
221,2023-08-10,7061.5
222,2023-08-11,7068.815789473684
223,2023-08-12,7062.815789473684
224,2023-08-13,7047.473684210527
225,2023-08-14,7056.394736842105
226,2023-08-15,7045.421052631579
227,2023-08-16,6992.789473684211
228,2023-08-17,6998.710526315789
229,2023-08-18,7015.131578947368
230,2023-08-19,7005.263157894737
231,2023-08-20,7021.736842105263
232,2023-08-21,7008.8421052631575
233,2023-08-22,7002.473684210527
234,2023-08-23,6984.526315789473
235,2023-08-24,6977.921052631579
236,2023-08-25,7027.763157894737
237,2023-08-26,7040.184210526316
238,2023-08-27,7033.605263157895
239,2023-08-28,6947.236842105263
240,2023-08-29,6918.394736842105
241,2023-08-30,6912.131578947368
242,2023-08-31,6915.210526315789
243,2023-09-01,6934.289473684211
244,2023-09-02,6917.394736842105
245,2023-09-03,6906.421052631579
246,2023-09-04,6861.026315789473
247,2023-09-05,6919.105263157895
248,2023-09-06,6940.394736842105
249,2023-09-07,6967.815789473684
250,2023-09-08,6987.421052631579
251,2023-09-09,6980.526315789473
252,2023-09-10,6978.5526315789475
253,2023-09-11,6971.131578947368
254,2023-09-12,6944.815789473684
255,2023-09-13,6933.605263157895
256,2023-09-14,6962.5526315789475
257,2023-09-15,6956.526315789473
258,2023-09-16,6944.473684210527
259,2023-09-17,6940.421052631579
260,2023-09-18,6949.421052631579
261,2023-09-19,6945.0526315789475
262,2023-09-20,6937.1578947368425
263,2023-09-21,6932.315789473684
264,2023-09-22,6943.289473684211
265,2023-09-23,6934.815789473684
266,2023-09-24,6937.789473684211
267,2023-09-25,7077.0526315789475
268,2023-09-26,7159.394736842105
269,2023-09-27,7090.868421052632
270,2023-09-28,7094.473684210527
271,2023-09-29,7087.131578947368
272,2023-09-30,7033.710526315789
273,2023-10-01,7041.9473684210525
274,2023-10-02,7024.8421052631575
275,2023-10-03,7031.184210526316
276,2023-10-04,7024.394736842105
277,2023-10-05,7017.789473684211
278,2023-10-06,7048.710526315789
279,2023-10-07,7046.078947368421
280,2023-10-08,7042.131578947368
281,2023-10-09,7125.973684210527
282,2023-10-10,7115.236842105263
283,2023-10-11,7132.4473684210525
284,2023-10-12,7119.8421052631575
285,2023-10-13,7116.973684210527
286,2023-10-14,7084.078947368421
287,2023-10-15,7080.789473684211
288,2023-10-16,7134.315789473684
289,2023-10-17,7210.8421052631575
290,2023-10-18,7281.868421052632
291,2023-10-19,7286.236842105263
292,2023-10-20,7261.5526315789475
293,2023-10-21,7263.105263157895
294,2023-10-22,7234.526315789473
295,2023-10-23,7329.0526315789475
296,2023-10-24,7326.815789473684
297,2023-10-25,7336.894736842105
298,2023-10-26,7313.263157894737
299,2023-10-27,7312.710526315789
300,2023-10-28,7330.368421052632
301,2023-10-29,7335.631578947368
302,2023-10-30,7319.131578947368
303,2023-10-31,7376.815789473684
304,2023-11-01,7390.868421052632
305,2023-11-02,7373.736842105263
306,2023-11-03,7225.8421052631575
307,2023-11-04,7223.526315789473
308,2023-11-05,7218.605263157895
309,2023-11-06,7326.394736842105
310,2023-11-07,7219.0526315789475
311,2023-11-08,7198.868421052632
312,2023-11-09,7192.736842105263
313,2023-11-10,7215.0
314,2023-11-11,7235.736842105263
315,2023-11-12,7258.736842105263
316,2023-11-13,7464.526315789473
317,2023-11-14,7485.1578947368425
318,2023-11-15,7470.973684210527
319,2023-11-16,7477.921052631579
320,2023-11-17,7469.815789473684
321,2023-11-18,7454.5526315789475
322,2023-11-19,7437.578947368421
323,2023-11-20,7504.473684210527
324,2023-11-21,7477.0526315789475
325,2023-11-22,7559.5
326,2023-11-23,7639.131578947368
327,2023-11-24,7612.578947368421
328,2023-11-25,7674.631578947368
329,2023-11-26,7716.078947368421
330,2023-11-27,7878.394736842105
331,2023-11-28,7959.526315789473
332,2023-11-29,8024.0
333,2023-11-30,8156.6578947368425
334,2023-12-01,8211.026315789473
335,2023-12-02,8271.315789473685
336,2023-12-03,8249.21052631579
337,2023-12-04,8316.973684210527
338,2023-12-05,8301.631578947368
339,2023-12-06,8305.236842105263
340,2023-12-07,8317.736842105263
341,2023-12-08,8345.131578947368
342,2023-12-09,8327.368421052632
343,2023-12-10,8354.78947368421
344,2023-12-11,8366.368421052632
345,2023-12-12,8391.815789473685
346,2023-12-13,8375.815789473685
347,2023-12-14,8395.315789473685
348,2023-12-15,8368.763157894737
349,2023-12-16,8400.342105263158
350,2023-12-17,8399.605263157895
351,2023-12-18,8440.184210526315
352,2023-12-19,8449.631578947368
353,2023-12-20,8523.631578947368
354,2023-12-21,8597.5
355,2023-12-22,8673.052631578947
356,2023-12-23,8704.578947368422
357,2023-12-24,8755.342105263158
358,2023-12-25,8841.763157894737
359,2023-12-26,8891.078947368422
360,2023-12-27,8930.78947368421
361,2023-12-28,8992.631578947368
362,2023-12-29,8945.473684210527
363,2023-12-30,9047.447368421053
364,2023-12-31,9103.78947368421
365,2024-01-01,9089.315789473685
366,2024-01-02,9268.052631578947
367,2024-01-03,9298.315789473685
368,2024-01-04,9224.21052631579
369,2024-01-05,9157.368421052632
370,2024-01-06,9112.394736842105
371,2024-01-07,9061.736842105263
372,2024-01-08,9028.763157894737
373,2024-01-09,8932.921052631578
374,2024-01-10,8890.184210526315
375,2024-01-11,8833.184210526315
376,2024-01-12,8771.368421052632
377,2024-01-13,8706.473684210527
378,2024-01-14,8675.78947368421
379,2024-01-15,8446.842105263158
380,2024-01-16,8338.052631578947
381,2024-01-17,8265.447368421053
382,2024-01-18,8195.894736842105
383,2024-01-19,8129.289473684211
384,2024-01-20,8098.5526315789475
385,2024-01-21,8071.368421052632
386,2024-01-22,7901.236842105263
387,2024-01-23,7806.921052631579
388,2024-01-24,7746.736842105263
389,2024-01-25,7721.815789473684
390,2024-01-26,7629.973684210527
391,2024-01-27,7594.578947368421
392,2024-01-28,7606.631578947368
393,2024-01-29,7429.026315789473
394,2024-01-30,7317.184210526316
395,2024-01-31,7295.894736842105
396,2024-02-01,7279.421052631579
397,2024-02-02,7236.710526315789
398,2024-02-03,7206.236842105263
399,2024-02-04,7152.5
400,2024-02-05,7134.5
401,2024-02-06,7143.815789473684
402,2024-02-07,7125.736842105263
403,2024-02-08,6927.263157894737
404,2024-02-09,6905.105263157895
405,2024-02-10,6882.315789473684
406,2024-02-11,6878.5526315789475
407,2024-02-12,6751.1578947368425
408,2024-02-13,7023.710526315789
409,2024-02-14,7035.3421052631575
410,2024-02-15,7079.184210526316
411,2024-02-16,6971.263157894737
412,2024-02-17,6962.9473684210525
413,2024-02-18,7012.289473684211
414,2024-02-19,7021.526315789473
415,2024-02-20,7039.921052631579
416,2024-02-21,7020.868421052632
417,2024-02-22,7147.184210526316
418,2024-02-23,7108.684210526316
419,2024-02-24,7098.289473684211
420,2024-02-25,7111.894736842105
421,2024-02-26,7107.736842105263
422,2024-02-27,7095.6578947368425
423,2024-02-28,7111.0
424,2024-02-29,7109.921052631579
425,2024-03-01,7093.4473684210525
426,2024-03-02,7065.605263157895
427,2024-03-03,6996.078947368421
428,2024-03-04,6986.0526315789475
429,2024-03-05,6985.789473684211
430,2024-03-06,6980.973684210527
431,2024-03-07,6916.9473684210525
432,2024-03-08,6907.236842105263
433,2024-03-09,6929.894736842105
434,2024-03-10,6909.921052631579
435,2024-03-11,6982.0526315789475
436,2024-03-12,7030.078947368421
437,2024-03-13,7192.394736842105
438,2024-03-14,7241.473684210527
439,2024-03-15,7230.9473684210525
440,2024-03-16,7237.3421052631575
441,2024-03-17,7226.184210526316
442,2024-03-18,7301.763157894737
443,2024-03-19,7291.236842105263
444,2024-03-20,7296.289473684211
445,2024-03-21,7255.289473684211
446,2024-03-22,7240.605263157895
447,2024-03-23,7278.315789473684
448,2024-03-24,7280.9473684210525
449,2024-03-25,7376.789473684211
450,2024-03-26,7417.3421052631575
451,2024-03-27,7453.763157894737
452,2024-03-28,7564.078947368421
453,2024-03-29,7595.8421052631575
454,2024-03-30,7622.184210526316
455,2024-03-31,7676.973684210527
456,2024-04-01,7764.0526315789475
457,2024-04-02,7791.894736842105
458,2024-04-03,7922.394736842105
459,2024-04-04,7953.5526315789475
460,2024-04-05,7947.394736842105
461,2024-04-06,7846.526315789473
462,2024-04-07,7891.263157894737
463,2024-04-08,7956.631578947368
464,2024-04-09,8082.078947368421
465,2024-04-10,8064.526315789473
466,2024-04-11,8135.631578947368
467,2024-04-12,8110.394736842105
468,2024-04-13,8233.631578947368
469,2024-04-14,8330.736842105263
470,2024-04-15,8625.921052631578
471,2024-04-16,8699.21052631579
472,2024-04-17,8709.973684210527
473,2024-04-18,8812.368421052632
474,2024-04-19,8840.421052631578
475,2024-04-20,8817.605263157895
476,2024-04-21,8817.605263157895
477,2024-04-22,8846.552631578947
478,2024-04-23,8787.78947368421
479,2024-04-24,8928.368421052632
480,2024-04-25,8913.447368421053
481,2024-04-26,8819.315789473685
482,2024-04-27,8789.552631578947
483,2024-04-28,8771.973684210527
484,2024-04-29,8771.578947368422
485,2024-04-30,8813.684210526315
486,2024-05-01,8833.631578947368
487,2024-05-02,8968.736842105263
488,2024-05-03,9086.28947368421
489,2024-05-04,9102.052631578947
490,2024-05-05,9190.21052631579
491,2024-05-06,9757.71052631579
492,2024-05-07,10038.368421052632
493,2024-05-08,10701.552631578947
494,2024-05-09,10867.342105263158
495,2024-05-10,11037.526315789473
496,2024-05-11,11130.052631578947
497,2024-05-12,11194.552631578947
498,2024-05-13,11718.5
499,2024-05-14,11888.921052631578
500,2024-05-15,12003.394736842105
501,2024-05-16,12058.631578947368
502,2024-05-17,12100.947368421053
503,2024-05-18,12098.131578947368
504,2024-05-19,12123.342105263158
505,2024-05-20,12281.184210526315
506,2024-05-21,12322.21052631579
507,2024-05-22,12177.684210526315
508,2024-05-23,12143.052631578947
509,2024-05-24,12057.263157894737
510,2024-05-25,12071.973684210527
511,2024-05-26,11974.78947368421
512,2024-05-27,11802.0
513,2024-05-28,11793.684210526315
514,2024-05-29,11797.842105263158
515,2024-05-30,11813.21052631579
516,2024-05-31,11779.052631578947
517,2024-06-01,11761.026315789473
518,2024-06-02,11708.394736842105
