tanggal,code,hrg
2023-01-07,probolinggokab,34666
2023-01-07,sampangkab,34500
2023-01-07,sidoarjokab,31250
2023-01-07,situbondokab,32000
2023-01-07,sumenepkab,33500
2023-01-07,trenggalekkab,30000
2023-01-07,tubankab,30666
2023-01-07,tulungagungkab,30000
2023-01-07,batukota,32500
2023-01-07,blitarkota,29000
2023-01-07,madiunkota,31333
2023-01-07,mojokertokota,29000
2023-01-07,pasuruankota,32500
2023-01-07,probolinggokota,38666
2023-01-08,surabayakota,31833
2023-01-08,malangkota,34333
2023-01-08,kedirikota,35333
2023-01-08,jemberkab,33400
2023-01-08,bangkalankab,30000
2023-01-08,banyuwangikab,33000
2023-01-08,blitarkab,28500
2023-01-08,bojonegorokab,35000
2023-01-08,bondowosokab,31000
2023-01-08,gresikkab,35666
2023-01-08,jombangkab,22666
2023-01-08,kedirikab,30000
2023-01-08,lamongankab,29500
2023-01-08,lumajangkab,32666
2023-01-08,madiunkab,31500
2023-01-08,magetankab,30666
2023-01-08,malangkab,33800
2023-01-08,mojokertokab,30250
2023-01-08,nganjukkab,27000
2023-01-08,ngawikab,32000
2023-01-08,pacitankab,26333
2023-01-08,pamekasankab,40500
2023-01-08,pasuruankab,35000
2023-01-08,ponorogokab,29000
2023-01-08,probolinggokab,34666
2023-01-08,sampangkab,34500
2023-01-08,sidoarjokab,31250
2023-01-08,situbondokab,32000
2023-01-08,sumenepkab,33500
2023-01-08,trenggalekkab,30000
2023-01-08,tubankab,30666
2023-01-08,tulungagungkab,30000
2023-01-08,batukota,32625
2023-01-08,blitarkota,29000
2023-01-08,madiunkota,31333
2023-01-08,mojokertokota,27500
2023-01-08,pasuruankota,33000
2023-01-08,probolinggokota,38666
2023-01-09,surabayakota,32500
2023-01-09,malangkota,35833
2023-01-09,kedirikota,34666
2023-01-09,jemberkab,34600
2023-01-09,bangkalankab,30000
2023-01-09,banyuwangikab,33600
2023-01-09,blitarkab,28500
2023-01-09,bojonegorokab,35000
2023-01-09,bondowosokab,31750
2023-01-09,gresikkab,35333
2023-01-09,jombangkab,24666
2023-01-09,kedirikab,30000
2023-01-09,lamongankab,29500
2023-01-09,lumajangkab,32666
2023-01-09,madiunkab,31750
2023-01-09,magetankab,32333
2023-01-09,malangkab,33800
2023-01-09,mojokertokab,30500
2023-01-09,nganjukkab,27000
2023-01-09,ngawikab,32000
2023-01-09,pacitankab,25666
2023-01-09,pamekasankab,40500
2023-01-09,pasuruankab,35000
2023-01-09,ponorogokab,29000
2023-01-09,probolinggokab,35666
2023-01-09,sampangkab,36750
2023-01-09,sidoarjokab,32500
2023-01-09,situbondokab,32000
2023-01-09,sumenepkab,33500
2023-01-09,trenggalekkab,30000
2023-01-09,tubankab,30000
2023-01-09,tulungagungkab,29666
2023-01-09,batukota,33375
2023-01-09,blitarkota,31000
2023-01-09,madiunkota,31333
2023-01-09,mojokertokota,29500
2023-01-09,pasuruankota,33600
2023-01-09,probolinggokota,38000
2023-01-10,surabayakota,33666
2023-01-10,malangkota,36166
2023-01-10,kedirikota,34666
2023-01-10,jemberkab,33800
2023-01-10,bangkalankab,30000
2023-01-10,banyuwangikab,33600
2023-01-10,blitarkab,28500
2023-01-10,bojonegorokab,35000
2023-01-10,bondowosokab,31750
2023-01-10,gresikkab,35333
2023-01-10,jombangkab,24666
2023-01-10,kedirikab,30000
2023-01-10,lamongankab,30000
2023-01-10,lumajangkab,32666
2023-01-10,madiunkab,31250
2023-01-10,magetankab,32333
2023-01-10,malangkab,34800
2023-01-10,mojokertokab,30250
2023-01-10,nganjukkab,25666
2023-01-10,ngawikab,32000
2023-01-10,pacitankab,26000
2023-01-10,pamekasankab,40500
2023-01-10,pasuruankab,35000
2023-01-10,ponorogokab,29000
2023-01-10,probolinggokab,35666
2023-01-10,sampangkab,36750
2023-01-10,sidoarjokab,34000
2023-01-10,situbondokab,32000
2023-01-10,sumenepkab,33500
2023-01-10,trenggalekkab,30000
2023-01-10,tubankab,30000
2023-01-10,tulungagungkab,29666
2023-01-10,batukota,34250
2023-01-10,blitarkota,31000
2023-01-10,madiunkota,30666
2023-01-10,mojokertokota,28500
